TICKER;DENOM_CIA;CD_CVM;DT_REFER;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ESCALA_MOEDA;MOEDA;ST_CONTA_FIXA
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.05.02.09;Instrumentos financeiros derivativos;1479408.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.05.02.10;Arrendamentos e concessões em litígio e parcelados;166273.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.05.02.10;Arrendamentos e concessões em litígio e parcelados;189076.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.05.02.11;Receitas diferidas;2540.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.05.02.11;Receitas diferidas;2234.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.05.02.12;Outros passivos financeiros;338759.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.05.02.12;Outros passivos financeiros;672231.0000000000;MIL;REAL;N
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.06;Provisões;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.06;Provisões;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.06.01.01;Provisões Fiscais;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.06.01.04;Provisões Cíveis;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.06.02;Outras Provisões;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.06.02;Outras Provisões;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02;Passivo Não Circulante;28989066.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02;Passivo Não Circulante;33553127.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.01;Empréstimos e Financiamentos;17882105.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.01;Empréstimos e Financiamentos;22277407.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.01.01;Empréstimos e Financiamentos;17882105.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.01.01;Empréstimos e Financiamentos;22277407.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.01.01.01;Em Moeda Nacional;13066060.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;ÚLTIMO;2025-12-31;2.02.01.01.01;Em Moeda Nacional;17238547.0000000000;MIL;REAL;S
RAIL3;RUMO S.A.;017450;2025-12-31;PENÚLTIMO;2024-12-31;2.02.01.01.02;Em Moeda Estrangeira;4816045.0000000000;MIL;REAL;S
