TICKER;DENOM_CIA;CD_CVM;DT_REFER;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ESCALA_MOEDA;MOEDA;ST_CONTA_FIXA
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-141747.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.11.02;Atribuído a Sócios Não Controladores;-75.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.11.02;Atribuído a Sócios Não Controladores;-422.0000000000;MIL;REAL;S
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.99.01.01;ON;-1.2700000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;ÚLTIMO;2025-12-31;3.99.01.01;ON;-0.2800000000;MIL;REAL;N
HAPV3;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;2025-12-31;PENÚLTIMO;2024-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;MIL;REAL;N
